226:2,7,2,1,7,3,8,4,9,5,5,7,6,5,8,5,8,6,8,2,9,8,4,7,7,4,1,2,3,6
227:1,1,7,5,3,1,6,7,2,7,7,5,7,2,6,1,5,5,9,4,3,9,8,1,9,8,3,2,2,4
228:2,5,7,1,9,6,5,4,4,9,6,3,7,4,5,3,1,1,7,2,9,4,7,2,5,7,5,2,9,9
229:7,9,5,3,4,9,3,5,3,9,3,4,4,8,8,8,3,4,9,4,6,4,9,4,9,7,1,5,1,7
230:6,1,1,3,8,5,9,7,4,1,3,5,3,9,3,4,2,9,1,6,2,5,7,4,3,9,4,7,8,5
231:8,2,8,6,4,6,6,3,5,9,4,1,1,8,1,2,2,8,6,1,7,5,2,1,7,6,7,7,7,5
232:1,8,2,4,4,2,2,3,8,7,2,1,9,9,7,5,3,8,9,8,6,2,8,6,2,4,8,2,3,8
233:9,7,6,4,2,4,6,9,4,8,1,8,5,1,2,5,6,1,8,6,2,7,9,8,4,3,6,1,7,1
234:5,4,1,6,2,6,1,4,4,6,7,6,7,5,6,8,1,9,7,5,9,6,2,8,7,2,7,7,7,1
235:8,3,1,1,8,1,2,1,8,3,8,2,6,3,2,5,2,6,6,9,6,8,6,4,5,3,3,8,8,4
236:8,8,9,5,3,2,3,6,5,8,7,4,4,1,3,3,1,6,9,2,8,4,1,4,9,9,9,3,4,3
237:9,2,7,6,3,5,3,7,5,5,5,7,7,6,6,7,7,2,1,6,3,7,7,3,7,3,2,2,2,4
238:2,2,8,3,1,5,7,4,7,8,1,9,1,8,7,9,6,9,8,1,5,2,7,6,8,7,9,5,2,8
239:5,6,1,6,9,1,6,1,3,7,9,7,3,9,1,5,9,1,1,4,1,1,4,2,9,3,9,6,5,3
240:9,9,3,9,3,1,7,5,6,3,8,4,3,1,7,7,9,6,5,1,4,2,9,7,3,9,3,1,2,9
241:8,5,4,8,4,4,3,6,2,3,2,2,7,7,3,9,6,3,8,5,3,2,2,8,2,6,3,9,1,2
242:1,1,7,2,6,4,6,2,2,5,3,8,2,2,2,5,5,7,2,2,6,2,5,7,9,6,5,7,3,9
243:8,3,1,3,9,6,3,7,8,8,4,5,8,4,6,6,2,9,3,4,9,5,8,1,5,5,2,7,8,2
244:8,1,4,5,1,8,4,3,6,4,1,6,6,3,9,3,2,1,2,8,7,6,2,2,2,1,2,8,7,8
245:2,3,4,6,6,8,6,6,2,3,1,5,4,9,4,5,9,6,8,9,7,6,5,3,7,8,7,1,8,7
246:4,1,4,6,7,6,1,8,7,3,3,7,6,2,1,1,9,7,2,1,1,3,8,7,8,9,7,8,5,4
247:7,3,5,2,3,4,1,2,2,3,3,5,2,3,3,7,5,5,2,7,2,3,8,6,6,7,5,3,8,3
248:6,7,4,4,7,7,7,3,8,7,9,7,3,7,1,6,6,3,5,9,7,8,6,4,3,7,9,5,5,6
249:6,9,3,8,8,6,4,4,4,3,8,6,7,6,4,5,4,6,7,9,7,6,6,4,1,7,3,3,4,1
250:6,5,8,9,3,8,4,4,6,2,8,1,1,4,4,1,6,1,1,8,4,8,3,8,5,6,9,3,1,1
251:8,5,8,8,4,4,3,6,2,3,2,2,7,7,3,9,6,3,8,5,3,2,2,8,2,6,3,9,1,2
252:1,3,2,3,8,5,4,1,8,9,1,6,3,7,5,8,7,6,6,1,6,6,7,2,7,4,7,6,3,8
253:8,2,9,6,5,8,2,9,7,1,6,2,7,2,2,4,4,7,6,3,4,1,6,1,7,8,2,4,4,4
254:8,5,7,5,5,4,4,1,5,1,4,5,2,5,2,6,3,7,2,9,7,4,7,5,3,9,5,3,4,4
255:5,6,5,4,2,3,2,4,1,1,2,9,2,5,3,2,3,3,7,3,9,5,9,3,9,9,5,5,8,6
256:9,7,6,3,4,9,8,5,7,1,1,4,6,6,9,4,1,9,6,7,1,2,7,9,8,2,2,2,7,2
257:8,9,9,3,2,5,6,7,1,1,2,8,6,8,7,3,8,2,8,8,6,8,6,3,5,1,8,1,3,9
258:8,4,1,2,3,7,2,5,3,8,4,4,6,3,4,1,3,2,7,9,3,4,3,8,9,1,3,2,9,7
259:1,1,1,3,1,6,9,6,8,9,6,5,5,2,5,9,4,5,5,1,1,9,9,9,2,2,8,4,9,7
260:7,6,5,4,7,7,1,2,9,8,6,9,4,8,2,1,3,5,9,1,7,1,8,9,7,7,9,3,8,2
261:8,9,5,2,5,7,4,6,1,3,8,7,7,2,2,8,8,6,6,3,4,6,4,9,2,1,5,4,9,9
262:3,7,2,7,9,1,1,7,8,2,4,2,1,9,7,3,3,4,4,3,2,3,1,4,7,3,4,6,3,9
263:8,1,7,4,3,2,2,7,1,7,3,7,4,7,4,7,6,5,4,5,6,1,5,4,9,3,3,4,1,4
264:9,2,1,7,3,5,7,2,6,2,2,8,2,5,1,7,9,2,6,8,9,9,5,3,2,4,6,5,5,9
265:2,1,8,6,1,2,3,4,5,8,7,1,5,8,4,8,4,8,8,1,7,1,1,1,3,3,9,3,7,8
266:5,7,6,6,5,4,1,5,3,5,4,7,3,4,9,3,9,9,5,7,6,5,4,3,1,5,5,7,6,5
267:3,7,2,7,9,1,1,7,8,2,4,2,1,9,7,3,3,4,4,3,2,3,1,4,7,3,4,6,3,3
268:2,6,5,3,7,9,9,8,9,9,5,6,9,5,9,6,1,1,6,4,9,7,3,7,4,2,3,9,9,3
269:4,5,8,3,5,2,7,4,9,3,2,3,3,4,1,6,4,4,4,9,2,8,7,5,1,6,7,8,1,8
270:6,8,1,7,9,2,5,8,6,3,8,1,2,2,9,7,1,6,3,3,7,3,8,8,7,3,8,6,7,7
271:6,9,4,7,4,9,3,1,2,9,9,9,9,5,6,8,3,3,5,6,3,5,9,4,8,6,4,9,9,6
272:8,2,1,7,9,8,6,1,1,2,7,8,6,7,5,9,9,1,1,8,8,7,6,6,4,2,6,7,2,9
273:2,5,6,9,6,8,1,5,9,8,5,9,1,4,8,5,2,1,7,5,7,5,1,7,4,6,3,6,9,6
274:8,6,6,9,4,6,4,1,1,4,2,6,3,7,9,7,4,7,1,5,6,9,8,5,8,8,1,6,4,1
275:5,2,6,8,2,8,6,9,9,2,6,8,3,2,3,9,5,4,8,3,1,9,4,7,1,6,5,9,5,4
276:3,8,6,3,6,3,3,3,2,9,6,1,8,8,8,8,1,2,9,7,5,1,9,3,4,5,7,8,2,3
277:3,3,8,3,9,1,9,2,9,7,7,4,7,6,8,1,4,1,3,1,7,4,8,6,3,4,7,9,5,2
278:9,8,5,9,3,4,4,1,5,7,7,6,2,3,2,6,6,2,2,9,6,4,7,7,2,5,9,5,3,4
279:8,8,3,8,3,8,8,2,1,2,6,9,3,6,7,7,8,1,3,3,7,5,1,5,1,3,6,7,3,6
280:8,5,8,3,1,2,9,8,3,2,8,8,6,8,5,3,2,9,2,2,9,6,8,7,7,5,5,2,7,7
281:5,4,6,2,5,8,7,8,5,6,8,2,8,6,2,4,6,5,2,5,1,2,9,7,6,9,4,9,4,9
282:8,9,1,9,6,1,4,2,1,8,6,4,1,9,1,2,4,2,4,2,2,6,4,8,4,3,7,7,2,4
283:1,6,2,1,2,1,8,1,7,8,4,4,6,4,7,5,4,8,1,9,3,3,8,6,3,8,6,1,7,8
284:4,3,4,4,1,3,4,3,5,2,4,3,2,7,3,2,9,5,1,5,1,4,9,2,8,2,8,4,5,3
285:8,6,1,8,7,8,1,2,3,8,5,1,9,1,3,4,1,7,4,7,5,6,7,2,1,1,7,4,2,3
286:5,7,6,6,5,4,1,5,3,5,4,7,3,4,9,3,9,9,5,7,6,5,4,3,1,5,5,7,6,7
287:6,2,3,9,6,7,8,3,1,7,7,2,7,8,6,3,3,1,8,4,4,1,9,7,3,2,7,5,2,4
288:1,6,2,1,1,1,8,1,7,8,4,4,6,4,7,5,4,8,1,9,3,3,8,6,3,8,6,1,7,4
289:6,9,6,3,8,8,2,9,1,2,8,2,6,4,3,3,3,3,6,7,2,6,8,6,4,7,7,4,7,1
290:7,8,3,2,8,9,6,1,4,7,3,4,2,4,4,5,6,7,7,4,7,9,4,2,2,3,4,5,2,8
291:2,6,5,4,3,2,1,1,2,2,5,1,6,3,6,2,9,9,1,6,1,2,3,8,5,3,9,4,7,3
292:8,9,8,3,6,3,6,2,9,5,2,1,9,5,5,1,8,2,1,5,3,2,9,5,1,8,7,9,4,7
293:6,7,8,7,4,1,3,1,3,5,4,4,6,6,7,9,2,6,1,1,7,4,4,1,6,2,9,1,4,2
294:2,6,9,7,9,8,3,2,1,4,6,1,8,4,3,2,5,4,8,5,2,7,9,9,7,8,2,3,1,6
295:6,4,5,9,8,9,2,9,3,1,4,4,3,2,1,8,3,9,2,2,9,5,4,2,1,9,6,6,2,6
296:2,9,7,9,7,5,7,6,9,2,5,2,2,3,1,5,2,4,9,7,6,5,6,9,7,1,4,7,3,3
297:3,3,1,6,8,3,9,9,5,1,5,1,2,7,8,9,4,7,2,6,3,2,2,8,1,6,3,9,1,9
298:4,9,4,6,5,1,9,9,3,8,4,7,9,3,4,8,1,2,6,9,5,3,5,7,6,9,2,2,9,8
299:4,8,9,3,6,1,1,4,7,8,5,6,8,1,3,3,9,2,2,9,7,9,6,3,1,4,3,4,1,4
300:3,7,1,1,7,9,6,9,8,6,5,1,3,6,5,3,2,1,2,8,5,5,2,2,5,3,9,2,4,8
301:1,6,5,7,4,5,4,9,5,5,5,7,8,1,7,6,2,6,2,3,9,6,9,8,8,2,3,4,2,7
302:1,4,1,9,2,3,1,3,9,2,6,6,1,2,7,9,9,2,1,5,4,9,7,3,7,6,4,3,2,7
303:3,4,6,5,3,3,2,1,3,5,4,2,1,9,1,6,9,9,9,7,6,2,9,3,3,4,3,1,5,6
304:5,6,1,6,4,7,2,4,4,2,1,5,3,4,6,7,8,1,8,2,8,2,5,9,4,1,3,8,5,2
305:3,3,1,6,8,3,9,9,5,1,5,1,2,7,8,9,4,7,2,6,3,2,2,8,1,6,3,7,1,5
306:5,9,7,6,5,4,6,5,8,3,7,4,8,5,5,6,6,7,6,2,9,8,2,1,1,9,9,6,7,1
307:4,6,8,2,2,5,2,6,9,4,5,6,2,5,2,8,1,6,6,7,7,6,9,9,9,6,7,6,2,1
308:5,9,5,2,3,9,2,2,9,4,1,5,3,6,8,5,7,3,7,9,5,2,8,8,6,5,1,6,1,2
309:6,8,4,7,8,4,1,8,6,8,8,8,6,5,4,2,1,5,3,5,6,6,2,3,5,4,4,3,4,6
310:4,8,9,2,8,4,7,8,2,8,7,5,7,7,9,6,5,6,7,2,9,7,1,8,3,1,4,3,5,2
311:1,8,4,1,4,1,1,2,6,7,2,9,3,8,3,4,4,6,9,8,8,5,6,2,5,6,6,1,9,6
312:9,1,7,9,9,7,7,5,7,4,2,5,1,2,2,7,3,5,3,4,8,3,9,1,6,2,6,6,9,8
313:5,9,7,6,5,4,6,5,8,3,7,4,8,5,5,6,6,7,6,2,8,8,2,1,1,9,9,6,7,1
314:4,5,6,4,2,6,8,4,5,4,1,9,1,7,7,5,3,2,4,4,8,7,6,9,9,4,5,1,4,6
315:4,6,8,2,2,5,2,6,9,4,5,6,2,5,2,8,1,6,6,7,7,6,9,9,9,6,7,6,2,3
316:4,2,9,9,8,8,5,1,3,6,9,9,3,5,1,2,6,8,3,8,3,6,5,6,6,1,9,6,7,6
317:1,3,5,7,6,4,2,3,1,5,9,5,5,4,3,9,1,2,2,1,4,2,9,7,3,4,1,8,4,3
318:8,3,2,3,9,6,3,7,8,8,4,5,8,4,6,6,2,9,3,4,9,5,8,1,5,5,2,7,8,2
319:6,8,1,7,9,2,5,8,6,3,8,1,2,2,9,7,1,6,3,3,7,3,8,8,7,3,8,6,7,1
320:1,7,3,8,9,2,4,2,3,7,3,1,5,7,2,7,1,4,1,4,4,3,4,6,1,3,4,7,2,3
321:2,8,8,9,1,7,6,6,9,3,7,3,1,5,2,9,4,2,4,9,8,8,3,2,2,1,5,7,3,4
322:3,9,5,2,5,7,4,6,1,3,8,7,7,2,2,8,8,6,6,3,4,6,4,9,2,1,5,4,9,8
323:1,2,5,5,4,9,4,2,1,9,9,4,7,1,5,9,3,8,8,9,8,9,2,2,3,2,2,1,2,1
324:6,1,2,7,6,5,6,4,4,3,4,7,1,4,8,2,4,7,1,6,4,2,6,1,3,2,9,8,1,1
325:1,5,5,6,2,9,6,2,1,1,6,1,1,3,7,2,8,1,4,3,4,6,4,6,3,9,1,2,9,2
326:1,7,1,1,6,9,7,6,8,6,6,2,6,8,6,7,6,1,8,9,4,1,1,4,8,8,2,5,8,2
327:2,7,8,9,4,6,3,8,8,6,9,8,8,7,2,8,7,9,6,8,4,6,2,4,9,5,1,5,8,4
328:3,6,8,5,3,2,6,5,3,7,2,1,9,9,6,9,8,2,3,7,9,3,1,5,4,1,8,9,3,3
329:3,9,8,8,4,7,4,7,9,7,1,9,2,6,9,1,7,7,2,8,3,5,2,9,1,3,1,1,9,1
330:9,9,3,6,5,4,4,3,7,5,2,8,6,9,2,7,8,1,6,5,7,2,3,8,1,7,4,4,4,7
331:7,4,7,4,1,9,4,6,4,2,6,2,3,8,6,4,3,7,8,3,1,4,4,3,2,5,7,6,8,6
332:1,9,4,3,7,7,5,8,9,3,8,1,1,7,4,7,3,5,1,9,1,4,4,7,4,6,5,9,4,3
333:1,6,5,3,2,2,5,6,6,6,2,4,1,8,2,4,2,5,7,9,5,7,1,6,9,2,9,6,1,4
334:3,6,8,7,3,5,5,6,8,8,5,6,5,2,1,5,5,3,1,7,3,4,9,6,1,8,8,7,7,6
335:6,1,1,9,6,1,2,4,2,3,6,2,7,2,8,9,6,8,1,8,1,2,2,4,7,7,7,4,1,2
336:4,6,8,2,2,4,2,6,9,4,5,6,2,5,2,8,1,6,6,7,7,6,9,9,9,6,7,6,2,1
337:5,3,2,1,3,3,7,7,1,9,8,7,5,6,2,6,7,5,7,4,2,8,9,1,4,7,9,5,6,6
338:9,7,3,9,4,9,2,2,2,6,8,9,4,9,3,5,8,1,5,6,1,3,9,2,5,4,8,7,6,1
339:2,9,2,4,4,3,6,2,1,7,9,1,3,5,4,2,1,8,6,2,5,5,3,6,4,8,5,9,1,3
340:4,7,6,1,7,6,3,5,1,4,5,9,4,8,5,7,8,7,5,6,6,8,8,8,3,1,3,9,1,1
341:9,9,6,9,8,9,4,8,6,6,6,7,8,6,4,2,5,8,6,9,1,2,1,7,7,1,9,5,9,8
342:1,6,3,6,9,8,9,3,7,6,4,1,3,3,2,1,7,9,6,8,3,4,8,2,9,1,2,1,9,1
343:9,6,7,1,3,1,6,8,8,3,9,9,7,6,1,8,3,2,6,9,8,1,8,1,8,6,9,7,9,8
344:6,8,3,8,8,6,4,4,4,3,8,6,7,6,4,5,4,6,7,9,7,6,6,4,1,7,3,3,4,4
345:8,2,9,6,5,8,2,9,7,1,6,2,7,2,2,4,4,7,6,3,4,1,6,1,7,9,2,4,4,4
346:2,2,3,1,5,6,6,7,9,5,8,6,6,6,6,1,6,6,2,8,4,6,2,2,8,4,6,8,2,5
347:8,6,4,1,9,5,9,7,2,6,3,5,9,6,5,9,7,2,6,8,6,5,1,7,8,2,1,4,2,7
348:8,2,1,7,9,8,6,1,1,2,7,8,6,7,5,9,9,2,1,8,8,7,6,6,4,2,6,7,2,9
349:5,6,1,6,9,1,6,1,3,7,9,7,3,9,1,5,9,1,1,4,1,1,4,2,9,3,9,6,5,7
350:6,1,1,3,8,5,9,7,4,1,3,5,3,9,3,4,2,9,1,6,2,5,7,4,3,9,4,7,8,3
351:5,3,9,5,7,7,7,4,3,6,2,3,5,6,5,2,2,4,8,8,9,5,1,4,9,1,5,3,8,7
352:2,9,7,9,7,5,7,6,9,2,5,2,2,3,1,5,2,4,9,7,6,5,6,9,7,1,4,7,3,5
353:4,8,9,3,6,1,1,4,7,8,5,6,8,1,3,3,9,2,2,9,7,9,6,3,1,4,3,4,1,8
354:1,1,7,1,7,5,5,1,9,4,7,9,2,7,7,1,8,3,1,4,7,9,9,3,1,1,2,9,9,5
355:5,9,7,6,5,4,6,5,8,3,7,4,8,5,5,6,6,7,6,2,8,8,2,1,1,9,9,6,7,1
356:3,9,9,8,5,3,8,8,2,1,1,9,9,1,6,8,5,6,5,1,4,2,6,8,6,7,7,1,8,9
357:9,4,5,3,9,4,9,3,7,3,6,6,7,4,9,6,3,6,3,6,1,7,9,9,1,4,5,7,3,7
358:8,8,8,2,2,2,3,2,4,3,4,8,1,7,8,4,1,9,1,6,3,6,4,9,6,1,9,4,2,1
359:2,1,4,7,8,1,9,6,2,6,1,9,3,9,6,8,6,7,6,2,2,4,9,9,4,8,8,7,7,7
360:8,2,8,6,4,6,6,3,5,9,4,1,1,8,1,2,2,8,6,1,7,5,2,1,7,6,7,7,7,1
361:8,1,9,7,5,3,2,3,2,7,1,6,8,7,8,9,6,1,9,5,1,2,8,2,3,3,9,2,1,3
362:7,2,9,3,2,1,9,1,5,6,9,4,5,4,3,2,9,3,5,4,2,4,4,7,4,3,7,5,7,5
363:7,4,7,5,6,6,6,2,2,5,8,3,5,1,2,9,5,9,8,7,4,9,9,2,9,7,5,8,1,2
364:7,6,2,1,7,6,5,7,6,7,3,3,2,6,3,9,1,9,1,3,5,6,8,9,6,7,4,7,1,1
365:6,7,8,7,4,1,3,1,3,5,4,4,6,6,7,9,2,6,1,1,7,4,4,1,6,2,9,1,4,5
366:6,7,8,7,4,1,3,1,3,5,4,4,6,6,7,9,2,6,7,1,7,4,4,1,6,2,9,1,4,5
367:9,9,9,9,3,4,7,1,1,2,2,9,5,1,5,8,1,1,4,5,5,2,2,7,8,9,2,3,3,2
368:8,5,5,5,1,2,9,2,4,9,9,9,7,2,2,9,6,2,6,9,1,1,3,2,7,4,6,8,7,9
369:5,3,2,1,3,3,7,7,1,9,8,7,5,6,2,6,7,5,7,4,2,8,9,1,4,7,9,5,6,8
370:8,8,9,5,3,2,3,6,5,8,7,4,4,1,3,3,1,6,9,2,8,4,1,4,9,9,9,3,9,2
371:9,1,4,5,6,7,7,3,5,1,7,2,7,9,3,8,6,6,6,9,1,9,4,9,5,2,8,6,9,6
372:8,3,4,8,8,7,7,7,4,9,6,3,9,7,2,5,7,2,8,8,2,4,3,2,3,9,8,5,7,1
373:7,4,7,1,1,4,7,8,4,2,7,2,9,2,7,2,9,1,3,3,2,4,3,5,3,4,3,5,9,7
374:8,8,3,8,3,8,8,2,1,2,6,9,3,6,7,7,3,1,3,3,7,5,1,5,1,3,6,7,3,6
375:5,6,1,6,4,7,2,4,4,2,1,5,3,4,6,7,8,1,8,2,8,2,5,9,4,1,3,8,5,2
376:1,6,2,1,1,1,8,1,7,8,4,4,6,4,7,5,4,8,1,9,3,3,8,6,3,8,6,1,7,8
377:6,9,1,9,4,6,4,7,4,4,2,9,4,5,6,1,5,4,7,3,7,4,6,5,2,4,6,3,6,6
378:4,1,4,6,7,6,1,8,7,3,3,7,6,2,1,1,9,7,2,1,1,3,8,7,8,9,7,8,5,5
379:8,5,5,5,1,2,9,2,4,9,9,9,7,2,2,9,6,2,6,9,1,1,3,2,7,4,6,8,7,1
380:9,2,2,7,6,3,6,5,7,8,7,9,2,5,1,3,2,3,5,8,1,5,2,6,1,8,7,5,9,4
381:1,5,7,1,4,5,5,6,5,1,5,6,8,6,6,6,3,8,7,9,6,2,5,4,7,1,3,3,2,2
382:3,4,5,5,7,7,8,1,6,8,5,4,3,3,9,1,6,4,6,1,7,1,2,9,6,4,8,4,8,3
383:7,4,1,6,2,8,3,4,8,4,1,8,8,4,7,3,6,9,8,1,9,7,2,8,1,2,1,2,7,5
384:1,1,7,2,3,4,6,2,2,5,3,8,2,2,2,5,5,7,2,2,6,2,5,7,9,6,5,7,3,2
385:1,8,8,5,5,2,1,4,5,2,2,5,2,5,5,1,5,4,8,8,4,2,1,9,7,5,2,4,9,9
386:6,7,4,2,4,7,2,7,3,2,8,5,9,1,7,6,6,7,9,7,4,4,5,5,4,1,1,5,5,8
387:9,2,2,7,6,3,6,5,7,8,7,9,2,5,1,3,2,3,5,8,1,5,2,6,1,8,7,5,9,8
388:9,3,4,9,2,6,6,8,5,9,4,3,2,4,9,8,6,9,9,7,3,4,1,7,6,9,6,1,8,9
389:1,9,4,3,7,7,5,8,9,3,8,1,1,7,4,7,3,5,1,9,1,4,4,7,4,6,5,9,4,2
390:2,5,7,1,9,6,5,4,4,9,6,3,7,4,5,3,1,1,7,2,9,4,7,5,5,7,5,2,9,9
391:2,6,3,6,7,3,4,8,4,4,3,6,5,4,6,7,9,3,2,6,2,6,5,9,3,5,7,3,3,6
392:1,5,7,1,4,5,5,6,5,1,5,6,8,6,6,6,3,8,7,9,6,2,5,4,7,1,3,3,2,3
393:3,4,2,8,9,2,4,1,4,2,3,7,6,4,8,3,9,8,2,7,4,6,7,5,3,8,9,6,1,1
394:8,9,3,5,2,5,4,8,1,9,2,5,1,8,7,3,4,7,5,1,2,8,1,2,3,7,8,1,3,4
395:9,7,8,1,1,2,1,7,6,8,4,9,9,8,7,8,3,4,3,9,9,9,8,6,6,3,3,7,6,4
396:7,9,5,1,3,6,4,7,8,1,7,3,2,1,9,4,5,2,4,7,3,2,7,1,1,2,9,7,4,5
397:9,2,1,7,3,5,7,2,6,2,2,8,2,5,1,7,9,2,6,8,9,1,5,3,2,4,6,5,5,3
398:6,4,5,9,8,9,2,9,3,1,4,4,3,2,1,8,3,9,2,2,9,5,4,2,1,9,6,6,2,7
399:4,6,3,5,9,9,7,8,4,5,7,3,3,6,1,4,1,5,2,7,8,7,6,1,3,1,4,5,4,4
400:2,7,9,2,3,6,4,8,6,3,9,3,4,9,5,8,7,3,1,9,5,6,7,9,8,5,7,5,8,4
401:1,2,1,9,6,2,4,2,2,4,8,7,9,2,7,6,3,4,5,9,8,7,2,1,8,8,2,7,9,7
402:3,8,9,2,2,9,8,6,2,3,6,9,9,4,2,7,7,8,7,5,8,6,6,9,1,2,6,5,1,9
403:8,2,9,9,1,7,6,3,7,3,6,3,3,8,8,5,4,6,6,8,9,7,2,4,2,3,7,1,9,6
404:6,8,2,2,8,9,2,5,6,6,6,6,2,2,3,1,2,4,4,4,5,7,3,3,3,8,9,9,2,6
405:1,4,9,8,7,3,2,9,6,3,8,5,5,5,9,9,8,4,6,5,2,5,4,3,5,6,5,5,7,3
406:7,8,5,9,6,9,9,9,6,3,5,1,3,2,7,3,4,1,1,9,2,4,4,2,8,7,3,6,1,1
407:8,4,7,2,2,5,9,1,5,5,5,9,3,9,5,1,9,2,3,4,5,4,6,2,6,9,8,6,7,3
408:6,8,8,1,7,9,5,8,4,1,8,4,8,2,4,5,2,2,8,2,7,8,8,5,5,4,4,8,5,1
409:4,8,6,7,9,1,8,2,8,2,3,1,3,6,2,6,4,4,7,9,5,7,5,4,6,6,1,4,4,6
410:2,6,3,6,7,3,4,8,4,4,3,6,5,4,6,7,9,3,2,6,2,6,5,9,3,5,7,3,3,3
411:5,5,5,2,4,5,2,1,3,2,2,1,3,7,2,4,5,9,1,4,6,5,1,6,3,6,7,1,4,3
412:4,3,1,7,3,5,3,2,5,2,8,9,6,2,5,5,6,5,4,4,1,2,3,9,7,3,2,5,2,3
413:9,7,7,7,8,1,2,4,7,2,7,5,8,7,9,2,6,1,2,7,3,1,1,1,5,7,8,8,7,8
414:7,7,5,7,8,1,1,6,5,6,8,2,1,7,9,6,3,3,3,3,6,1,7,9,4,1,4,2,4,5
415:6,1,3,2,1,2,9,5,4,8,6,5,1,5,4,2,9,5,4,8,7,9,2,3,9,1,5,2,1,1
416:9,2,1,7,3,5,7,2,6,2,2,8,2,5,1,7,9,2,6,8,9,1,5,3,2,4,6,5,5,9
417:8,2,2,6,9,5,4,8,6,1,9,8,1,1,2,8,3,8,2,3,6,4,4,3,8,5,8,7,9,6
418:4,7,7,4,3,5,3,8,7,1,8,4,4,6,5,6,9,3,2,5,3,3,7,9,1,3,1,4,8,1
419:2,6,5,4,1,2,1,1,2,2,5,1,6,3,6,2,9,9,1,6,1,2,3,8,5,3,9,4,7,3
420:7,2,3,3,9,3,4,4,2,3,5,7,9,2,1,4,6,1,6,2,7,1,5,3,4,8,1,1,6,8
421:6,7,5,3,8,1,3,3,8,6,5,6,8,9,3,1,3,1,7,4,8,5,5,6,2,5,8,6,6,7
422:2,5,4,5,5,5,4,3,5,7,8,7,8,8,6,8,5,9,9,9,6,4,7,8,2,1,1,3,1,4
423:3,3,6,6,2,3,4,5,3,1,8,7,9,7,3,3,7,3,2,4,4,2,9,6,5,9,6,5,5,9
424:7,2,3,3,9,3,4,4,2,7,5,7,9,2,1,4,6,1,6,2,7,1,5,3,4,8,1,1,6,4
425:2,2,6,3,3,7,4,6,8,1,6,3,1,9,7,6,9,5,1,1,2,8,4,3,9,5,2,4,4,1
426:7,8,6,2,6,2,8,7,7,8,1,1,3,4,3,4,8,3,9,1,1,8,5,5,1,4,5,2,7,9
427:4,3,1,7,7,3,2,5,1,1,9,7,7,7,8,1,6,3,6,5,8,3,8,2,2,6,2,5,2,4
428:9,1,9,1,9,5,4,6,6,9,4,5,8,3,3,9,4,7,7,6,9,5,2,8,6,7,7,8,1,6
429:9,4,8,5,1,5,1,3,4,5,7,7,8,1,9,4,2,8,5,2,7,8,2,1,1,8,4,4,4,4
430:8,6,1,8,7,8,1,2,3,8,5,1,9,1,3,4,1,7,4,7,5,6,7,2,1,1,3,4,2,3
431:4,8,2,6,1,7,7,2,1,8,4,1,2,5,5,5,2,6,7,2,2,7,5,4,2,7,5,8,2,4
432:2,3,4,5,9,4,3,1,1,9,8,7,7,6,8,4,6,9,7,9,7,4,6,3,5,7,4,6,6,7
433:4,4,2,9,3,1,7,4,4,6,8,8,2,5,7,1,2,6,6,9,1,5,3,6,3,6,7,1,6,3
434:5,3,2,1,3,3,7,7,1,9,8,7,5,6,2,6,7,5,7,4,2,8,9,9,4,7,9,5,6,6
435:4,3,7,8,3,4,2,1,8,5,4,3,7,9,1,7,3,1,9,4,2,7,4,8,7,5,7,8,3,6
436:1,7,5,2,2,9,2,6,2,8,9,4,5,3,4,8,9,4,9,2,4,1,5,4,7,3,8,8,2,2
437:2,1,7,9,3,6,4,6,5,4,7,5,8,8,4,9,5,9,7,7,2,8,4,5,5,2,6,9,4,9
438:6,9,4,7,4,9,3,1,2,9,9,9,6,5,6,8,3,3,5,6,3,5,9,4,8,6,4,9,9,9
439:2,6,5,3,7,9,9,8,9,9,5,6,9,5,9,6,1,1,6,4,8,7,3,7,4,2,3,9,9,3
440:9,5,3,7,2,6,2,7,5,5,1,3,3,6,4,2,8,9,1,8,9,7,9,4,8,4,6,5,8,7
441:4,1,5,3,5,2,4,3,9,9,2,5,4,6,1,9,2,5,2,6,3,2,2,4,5,9,8,8,5,5
442:4,9,9,3,9,5,9,1,9,7,1,7,5,6,3,8,2,6,3,7,5,9,7,6,6,3,8,5,2,6
443:9,9,9,6,3,5,3,8,7,3,7,7,3,1,8,1,5,4,3,7,4,2,6,6,7,1,4,8,1,7
444:6,1,4,2,4,9,9,1,7,2,2,8,5,9,4,5,7,4,9,6,8,3,2,7,7,4,8,2,7,3
445:4,8,2,6,1,7,7,2,1,8,4,1,2,5,5,5,2,6,7,2,2,7,5,4,2,7,5,8,2,3
446:4,8,2,6,1,7,7,2,1,8,4,1,2,5,5,5,2,6,7,2,2,7,5,4,4,7,5,8,2,3
447:1,4,3,7,5,4,4,7,4,4,8,9,8,5,3,4,6,7,8,1,4,9,3,3,1,7,1,5,7,1
448:3,7,2,7,9,1,1,7,8,2,4,2,1,9,3,3,3,4,4,3,2,3,1,4,7,3,4,6,3,3
449:5,7,6,8,2,8,5,7,6,7,7,9,8,9,9,1,7,5,3,7,5,8,6,8,5,5,7,4,7,3
450:9,2,9,3,2,1,1,2,7,5,8,9,2,8,9,7,9,9,9,5,2,8,3,4,8,6,7,5,7,8
